accountNumber,adpNumber,transactionDirection
1002286852,8CZVJK5,Buy
1002287355,8CZVJK5,Sell
1002287454,8CZVJK5,Buy
1002287751,8CZVJK5,Sell
1002287959,8CZVJK5,Buy
1002288155,8CZVJK5,Sell
1002288353,8CZVJK5,Buy
1002288452,8CZVJK5,Sell
1002288650,8CZVJK5,Buy
1002288718,8CZVJK5,Sell
1002288957,8CZVJK5,Buy
1002289658,8CZVJK5,Sell
1002289757,8CZVJK5,Buy
1002289856,8CZVJK5,Sell
1002289955,8CZVJK5,Buy
1002290052,8CZVJK5,Sell
1002290151,8CZVJK5,Buy
1002290359,8CZVJK5,Sell
1002290656,8CZVJK5,Buy
1002290755,8CZVJK5,Sell
1002290854,8CZVJK5,Buy
1002290953,8CZVJK5,Sell
1002291159,8CZVJK5,Buy
1002291357,8CZVJK5,Sell
1002291555,8CZVJK5,Buy
1002291753,8CZVJK5,Sell
1002292058,8CZVJK5,Buy
1002292157,8CZVJK5,Sell
1002292454,8CZVJK5,Buy
1002292553,8CZVJK5,Sell
1002292652,8CZVJK5,Buy
1002292850,8CZVJK5,Sell
1002293056,8CZVJK5,Buy
1002293155,8CZVJK5,Sell
1002293254,8CZVJK5,Buy
1002293650,8CZVJK5,Sell
1002293718,8CZVJK5,Buy
1002294054,8CZVJK5,Sell
1002294153,8CZVJK5,Buy
1002294351,8CZVJK5,Sell
1002294450,8CZVJK5,Buy
1002294559,8CZVJK5,Sell
1002294815,8CZVJK5,Buy
1002294914,8CZVJK5,Sell
1002295259,8CZVJK5,Buy
1002295952,8CZVJK5,Sell
1002296158,8CZVJK5,Buy
1002296554,8CZVJK5,Sell
1002296653,8CZVJK5,Buy
1002296752,8CZVJK5,Sell
1002296851,8CZVJK5,Buy
1002296950,8CZVJK5,Sell
1002297255,8CZVJK5,Buy
1002297354,8CZVJK5,Sell
1002297453,8CZVJK5,Buy
1002297651,8CZVJK5,Sell
1002297750,8CZVJK5,Buy
1002297859,8CZVJK5,Sell
1002298253,8CZVJK5,Buy
1002298550,8CZVJK5,Sell
1002298659,8CZVJK5,Buy
1002298857,8CZVJK5,Sell
1002298956,8CZVJK5,Buy
1002299053,8CZVJK5,Sell
1002299152,8CZVJK5,Buy
1002299251,8CZVJK5,Sell
1002299350,8CZVJK5,Buy
1002299954,8CZVJK5,Sell
1002300018,8CZVJK5,Buy
1002300117,8CZVJK5,Sell
1002300257,8CZVJK5,Buy
1002300554,8CZVJK5,Sell
1002300653,8CZVJK5,Buy
1002301057,8CZVJK5,Sell
1002301156,8CZVJK5,Buy
1002301255,8CZVJK5,Sell
1002301750,8CZVJK5,Buy
1002301859,8CZVJK5,Sell
1002302055,8CZVJK5,Buy
1002302311,8CZVJK5,Sell
1002302758,8CZVJK5,Buy
1002303053,8CZVJK5,Sell
1002303418,8CZVJK5,Buy
1002303954,8CZVJK5,Sell
1002304556,8CZVJK5,Buy
1002304655,8CZVJK5,Sell
1002304952,8CZVJK5,Buy
1002305157,8CZVJK5,Sell
1002305256,8CZVJK5,Buy
1002305355,8CZVJK5,Sell
1002305454,8CZVJK5,Buy
1002305553,8CZVJK5,Sell
1002306056,8CZVJK5,Buy
1002306155,8CZVJK5,Sell
1002306254,8CZVJK5,Buy
1002306551,8CZVJK5,Sell
1002306650,8CZVJK5,Buy
1002306858,8CZVJK5,Sell
1002307450,8CZVJK5,Buy
1002307658,8CZVJK5,Sell
1002307757,8CZVJK5,Buy
1002308557,8CZVJK5,Sell
1002309050,8CZVJK5,Buy
1002309159,8CZVJK5,Sell
1002309654,8CZVJK5,Buy
1002309753,8CZVJK5,Sell
1002309951,8CZVJK5,Buy
1002310157,8CZVJK5,Sell
1002310553,8CZVJK5,Buy
1002310652,8CZVJK5,Sell
1002310751,8CZVJK5,Buy
1002310959,8CZVJK5,Sell
1002311155,8CZVJK5,Buy
1002311254,8CZVJK5,Sell
1002311759,8CZVJK5,Buy
1002311957,8CZVJK5,Sell
1002312054,8CZVJK5,Buy
1002312153,8CZVJK5,Sell
1002312351,8CZVJK5,Buy
1002312450,8CZVJK5,Sell
1002312559,8CZVJK5,Buy
1002312658,8CZVJK5,Sell
1002312757,8CZVJK5,Buy
1002312856,8CZVJK5,Sell
1002313052,8CZVJK5,Buy
1002313151,8CZVJK5,Sell
1002313250,8CZVJK5,Buy
1002313359,8CZVJK5,Sell
1002313458,8CZVJK5,Buy
1002313557,8CZVJK5,Sell
1002313755,8CZVJK5,Buy
1002313854,8CZVJK5,Sell
1002313953,8CZVJK5,Buy
1002314159,8CZVJK5,Sell
1002314258,8CZVJK5,Buy
1002314357,8CZVJK5,Sell
1002314456,8CZVJK5,Buy
1002314555,8CZVJK5,Sell
1002314951,8CZVJK5,Buy
1002315057,8CZVJK5,Sell
1002315156,8CZVJK5,Buy
1002315255,8CZVJK5,Sell
1002315453,8CZVJK5,Buy
1002315651,8CZVJK5,Sell
1002315750,8CZVJK5,Buy
1002315859,8CZVJK5,Sell
1002316055,8CZVJK5,Buy
1002316154,8CZVJK5,Sell
1002316253,8CZVJK5,Buy
1002316352,8CZVJK5,Sell
1002316451,8CZVJK5,Buy
1002316550,8CZVJK5,Sell
1002316659,8CZVJK5,Buy
1002316758,8CZVJK5,Sell
1002316956,8CZVJK5,Buy
1002317053,8CZVJK5,Sell
1002317517,8CZVJK5,Buy
1002317814,8CZVJK5,Sell
1002318051,8CZVJK5,Buy
1002318150,8CZVJK5,Sell
1002318259,8CZVJK5,Buy
1002318358,8CZVJK5,Sell
1002318457,8CZVJK5,Buy
1002319257,8CZVJK5,Sell
1002319554,8CZVJK5,Buy
1002319810,8CZVJK5,Sell
1002319919,8CZVJK5,Buy
1002320255,8CZVJK5,Sell
1002320651,8CZVJK5,Buy
1002320750,8CZVJK5,Sell
1002321055,8CZVJK5,Buy
1002321451,8CZVJK5,Sell
1002321550,8CZVJK5,Buy
1002322053,8CZVJK5,Sell
1002322251,8CZVJK5,Buy
1002322558,8CZVJK5,Sell
1002323051,8CZVJK5,Buy
1002323150,8CZVJK5,Sell
1002323259,8CZVJK5,Buy
1002323358,8CZVJK5,Sell
1002323457,8CZVJK5,Buy
1002323655,8CZVJK5,Sell
1002323853,8CZVJK5,Buy
1002323952,8CZVJK5,Sell
1002324018,8CZVJK5,Buy
1002324216,8CZVJK5,Sell
1002324356,8CZVJK5,Buy
1002324455,8CZVJK5,Sell
1002324554,8CZVJK5,Buy
1002324653,8CZVJK5,Sell
1002324851,8CZVJK5,Buy
1002324950,8CZVJK5,Sell
1002325056,8CZVJK5,Buy
1002325155,8CZVJK5,Sell
1002325254,8CZVJK5,Buy
1002325650,8CZVJK5,Sell
1002325759,8CZVJK5,Buy
1002325858,8CZVJK5,Sell
1002325957,8CZVJK5,Buy
1002326153,8CZVJK5,Sell
1002326252,8CZVJK5,Buy
1002326351,8CZVJK5,Sell
1002326450,8CZVJK5,Buy
1002327052,8CZVJK5,Sell
1002327151,8CZVJK5,Buy
1002327250,8CZVJK5,Sell
1002327458,8CZVJK5,Buy
1002327557,8CZVJK5,Sell
1002327755,8CZVJK5,Buy
1002327854,8CZVJK5,Sell
1002327953,8CZVJK5,Buy
1002328357,8CZVJK5,Sell
1002328555,8CZVJK5,Buy
1002328654,8CZVJK5,Sell
1002328753,8CZVJK5,Buy
1002328951,8CZVJK5,Sell
1002329058,8CZVJK5,Buy
1002329157,8CZVJK5,Sell
1002329355,8CZVJK5,Buy
1002329850,8CZVJK5,Sell
1002330155,8CZVJK5,Buy
1002330957,8CZVJK5,Sell
1002331054,8CZVJK5,Buy
1002331153,8CZVJK5,Sell
1002331450,8CZVJK5,Buy
1002331518,8CZVJK5,Sell
1002331757,8CZVJK5,Buy
1002331856,8CZVJK5,Sell
1002332052,8CZVJK5,Buy
1002332151,8CZVJK5,Sell
1002332250,8CZVJK5,Buy
1002332755,8CZVJK5,Sell
1002332854,8CZVJK5,Buy
1002332953,8CZVJK5,Sell
1002333159,8CZVJK5,Buy
1002333357,8CZVJK5,Sell
1002333456,8CZVJK5,Buy
1002333555,8CZVJK5,Sell
1002333753,8CZVJK5,Buy
1002334058,8CZVJK5,Sell
1002334157,8CZVJK5,Buy
1002334454,8CZVJK5,Sell
1002334553,8CZVJK5,Buy
1002334652,8CZVJK5,Sell
1002334751,8CZVJK5,Buy
1002335253,8CZVJK5,Sell
1002335451,8CZVJK5,Buy
1002335659,8CZVJK5,Sell
1002335956,8CZVJK5,Buy
1002336053,8CZVJK5,Sell
1002336152,8CZVJK5,Buy
1002336251,8CZVJK5,Sell
1002336350,8CZVJK5,Buy
1002337051,8CZVJK5,Sell
1002337655,8CZVJK5,Buy
1002337754,8CZVJK5,Sell
1002337952,8CZVJK5,Buy
1002338059,8CZVJK5,Sell
1002338158,8CZVJK5,Buy
1002338315,8CZVJK5,Sell
1002338653,8CZVJK5,Buy
1002338752,8CZVJK5,Sell
1002338851,8CZVJK5,Buy
1002338950,8CZVJK5,Sell
1002339255,8CZVJK5,Buy
1002339354,8CZVJK5,Sell
1002339453,8CZVJK5,Buy
1002339552,8CZVJK5,Sell
1002339651,8CZVJK5,Buy
1002339750,8CZVJK5,Sell
1002339859,8CZVJK5,Buy
1002340055,8CZVJK5,Sell
1002340253,8CZVJK5,Buy
1002340550,8CZVJK5,Sell
1002340659,8CZVJK5,Buy
1002340758,8CZVJK5,Sell
1002340956,8CZVJK5,Buy
1002341657,8CZVJK5,Sell
1002341756,8CZVJK5,Buy
1002341814,8CZVJK5,Sell
1002342150,8CZVJK5,Buy
1002342259,8CZVJK5,Sell
1002342358,8CZVJK5,Buy
1002342457,8CZVJK5,Sell
1002342556,8CZVJK5,Buy
1002343158,8CZVJK5,Sell
1002343356,8CZVJK5,Buy
1002343455,8CZVJK5,Sell
1002343711,8CZVJK5,Buy
1002343851,8CZVJK5,Sell
1002343950,8CZVJK5,Buy
1002344156,8CZVJK5,Sell
1002344255,8CZVJK5,Buy
1002344354,8CZVJK5,Sell
1002344750,8CZVJK5,Buy
1002344958,8CZVJK5,Sell
1002345054,8CZVJK5,Buy
1002345351,8CZVJK5,Sell
1002345658,8CZVJK5,Buy
1002345757,8CZVJK5,Sell
1002345856,8CZVJK5,Buy
1002346052,8CZVJK5,Sell
1002346250,8CZVJK5,Buy
1002346854,8CZVJK5,Sell
1002347050,8CZVJK5,Buy
1002347159,8CZVJK5,Sell
1002347217,8CZVJK5,Buy
1002347357,8CZVJK5,Sell
1002347456,8CZVJK5,Buy
1002347555,8CZVJK5,Sell
1002347654,8CZVJK5,Buy
1002347753,8CZVJK5,Sell
1002348058,8CZVJK5,Buy
1002348157,8CZVJK5,Sell
1002348256,8CZVJK5,Buy
1002348355,8CZVJK5,Sell
1002348652,8CZVJK5,Buy
1002348751,8CZVJK5,Sell
1002348850,8CZVJK5,Buy
1002349056,8CZVJK5,Sell
1002349155,8CZVJK5,Buy
1002349254,8CZVJK5,Sell
1002349353,8CZVJK5,Buy
1002349452,8CZVJK5,Sell
1002349551,8CZVJK5,Buy
1002349650,8CZVJK5,Sell
1002349858,8CZVJK5,Buy
1002349957,8CZVJK5,Sell
1002350153,8CZVJK5,Buy
1002350252,8CZVJK5,Sell
1002350351,8CZVJK5,Buy
1002350450,8CZVJK5,Sell
1002350559,8CZVJK5,Buy
1002350757,8CZVJK5,Sell
1002350856,8CZVJK5,Buy
1002350955,8CZVJK5,Sell
1002351052,8CZVJK5,Buy
1002351151,8CZVJK5,Sell
1002351250,8CZVJK5,Buy
1002351359,8CZVJK5,Sell
1002351458,8CZVJK5,Buy
1002351656,8CZVJK5,Sell
1002351755,8CZVJK5,Buy
1002351854,8CZVJK5,Sell
1002351953,8CZVJK5,Buy
1002352357,8CZVJK5,Sell
1002352456,8CZVJK5,Buy
1002352753,8CZVJK5,Sell
1002353058,8CZVJK5,Buy
1002353157,8CZVJK5,Sell
1002353850,8CZVJK5,Buy
1002354056,8CZVJK5,Sell
1002354155,8CZVJK5,Buy
1002354650,8CZVJK5,Sell
1002354759,8CZVJK5,Buy
1002355053,8CZVJK5,Sell
1002355152,8CZVJK5,Buy
1002355517,8CZVJK5,Sell
1002355657,8CZVJK5,Buy
1002355855,8CZVJK5,Sell
1002355954,8CZVJK5,Buy
1002356051,8CZVJK5,Sell
1002356150,8CZVJK5,Buy
1002356259,8CZVJK5,Sell
1002356358,8CZVJK5,Buy
1002356457,8CZVJK5,Sell
1002356556,8CZVJK5,Buy
1002356655,8CZVJK5,Sell
1002357257,8CZVJK5,Buy
1002357356,8CZVJK5,Sell
1002357554,8CZVJK5,Buy
1002357752,8CZVJK5,Sell
1002357851,8CZVJK5,Buy
1002358453,8CZVJK5,Sell
1002358552,8CZVJK5,Buy
1002358719,8CZVJK5,Sell
1002359055,8CZVJK5,Buy
1002359352,8CZVJK5,Sell
1002359659,8CZVJK5,Buy
1002359758,8CZVJK5,Sell
1002359857,8CZVJK5,Buy
1002360053,8CZVJK5,Sell
1002360350,8CZVJK5,Buy
1002360459,8CZVJK5,Sell
1002360558,8CZVJK5,Buy
1002360657,8CZVJK5,Sell
1002360954,8CZVJK5,Buy
1002361358,8CZVJK5,Sell
1002361457,8CZVJK5,Buy
1002361655,8CZVJK5,Sell
1002361754,8CZVJK5,Buy
1002361952,8CZVJK5,Sell
1002362356,8CZVJK5,Buy
1002362455,8CZVJK5,Sell
1002362554,8CZVJK5,Buy
1002362653,8CZVJK5,Sell
1002362851,8CZVJK5,Buy
1002362950,8CZVJK5,Sell
1002363354,8CZVJK5,Buy
1002363651,8CZVJK5,Sell
1002364055,8CZVJK5,Buy
1002364451,8CZVJK5,Sell
1002364857,8CZVJK5,Buy
1002364956,8CZVJK5,Sell
1002365151,8CZVJK5,Buy
1002365250,8CZVJK5,Sell
1002365359,8CZVJK5,Buy
1002365458,8CZVJK5,Sell
1002365516,8CZVJK5,Buy
1002365854,8CZVJK5,Sell
1002365953,8CZVJK5,Buy
1002366357,8CZVJK5,Sell
1002366852,8CZVJK5,Buy
1002366951,8CZVJK5,Sell
1002367058,8CZVJK5,Buy
1002367157,8CZVJK5,Sell
1002367256,8CZVJK5,Buy
1002367355,8CZVJK5,Sell
1002367454,8CZVJK5,Buy
1002367652,8CZVJK5,Sell
1002367751,8CZVJK5,Buy
1002367850,8CZVJK5,Sell
1002367959,8CZVJK5,Buy
1002368353,8CZVJK5,Sell
1002368551,8CZVJK5,Buy
1002368650,8CZVJK5,Sell
1002368858,8CZVJK5,Buy
1002368957,8CZVJK5,Sell
1002369054,8CZVJK5,Buy
1002369153,8CZVJK5,Sell
1002369252,8CZVJK5,Buy
1002369351,8CZVJK5,Sell
1002369450,8CZVJK5,Buy
1002369757,8CZVJK5,Sell
1002370458,8CZVJK5,Buy
1002370953,8CZVJK5,Sell
1002371555,8CZVJK5,Buy
1002371654,8CZVJK5,Sell
1002371753,8CZVJK5,Buy
1002371951,8CZVJK5,Sell
1002372058,8CZVJK5,Buy
1002372157,8CZVJK5,Sell
1002372256,8CZVJK5,Buy
1002372355,8CZVJK5,Sell
1002372413,8CZVJK5,Buy
1002372850,8CZVJK5,Sell
1002373056,8CZVJK5,Buy
1002373155,8CZVJK5,Sell
1002373353,8CZVJK5,Buy
1002373452,8CZVJK5,Sell
1002373551,8CZVJK5,Buy
1002373650,8CZVJK5,Sell
1002373957,8CZVJK5,Buy
1002374054,8CZVJK5,Sell
1002374153,8CZVJK5,Buy
1002374351,8CZVJK5,Sell
1002374450,8CZVJK5,Buy
1002374559,8CZVJK5,Sell
1002374658,8CZVJK5,Buy
1002374757,8CZVJK5,Sell
1002374856,8CZVJK5,Buy
1002374955,8CZVJK5,Sell
1002375119,8CZVJK5,Buy
1002375259,8CZVJK5,Sell
1002375556,8CZVJK5,Buy
1002375614,8CZVJK5,Sell
1002375853,8CZVJK5,Buy
1002375952,8CZVJK5,Sell
1002376059,8CZVJK5,Buy
1002376158,8CZVJK5,Sell
1002376257,8CZVJK5,Buy
1002376455,8CZVJK5,Sell
1002376554,8CZVJK5,Buy
1002376752,8CZVJK5,Sell
1002376851,8CZVJK5,Buy
1002377255,8CZVJK5,Sell
1002377651,8CZVJK5,Buy
1002377750,8CZVJK5,Sell
1002377958,8CZVJK5,Buy
1002378055,8CZVJK5,Sell
1002378154,8CZVJK5,Buy
1002378352,8CZVJK5,Sell
1002378451,8CZVJK5,Buy
1002378550,8CZVJK5,Sell
1002378758,8CZVJK5,Buy
1002379350,8CZVJK5,Sell
1002379558,8CZVJK5,Buy
1002379657,8CZVJK5,Sell
1002379756,8CZVJK5,Buy
1002379855,8CZVJK5,Sell
1002380051,8CZVJK5,Buy
1002380150,8CZVJK5,Sell
1002380259,8CZVJK5,Buy
1002380416,8CZVJK5,Sell
1002380754,8CZVJK5,Buy
1002380853,8CZVJK5,Sell
1002380952,8CZVJK5,Buy
1002381059,8CZVJK5,Sell
1002381257,8CZVJK5,Buy
1002381455,8CZVJK5,Sell
1002381653,8CZVJK5,Buy
1002381752,8CZVJK5,Sell
1002382016,8CZVJK5,Buy
1002382115,8CZVJK5,Sell
1002382453,8CZVJK5,Buy
1002382750,8CZVJK5,Sell
1002382859,8CZVJK5,Buy
1002383055,8CZVJK5,Sell
1002383352,8CZVJK5,Buy
1002383550,8CZVJK5,Sell
1002383857,8CZVJK5,Buy
1002383956,8CZVJK5,Sell
1002384459,8CZVJK5,Buy
1002384558,8CZVJK5,Sell
1002384657,8CZVJK5,Buy
1002384954,8CZVJK5,Sell
1002385019,8CZVJK5,Buy
1002385118,8CZVJK5,Sell
1002385217,8CZVJK5,Buy
1002385555,8CZVJK5,Sell
1002385654,8CZVJK5,Buy
1002385951,8CZVJK5,Sell
1002386157,8CZVJK5,Buy
1002386355,8CZVJK5,Sell
1002386454,8CZVJK5,Buy
1002386553,8CZVJK5,Sell
1002386652,8CZVJK5,Buy
1002386751,8CZVJK5,Sell
1002386850,8CZVJK5,Buy
1002387650,8CZVJK5,Sell
1002387759,8CZVJK5,Buy
1002387858,8CZVJK5,Sell
1002387957,8CZVJK5,Buy
1002388054,8CZVJK5,Sell
1002388153,8CZVJK5,Buy
1002388252,8CZVJK5,Sell
1002388351,8CZVJK5,Buy
1002388419,8CZVJK5,Sell
1002388658,8CZVJK5,Buy
1002389854,8CZVJK5,Sell
1002390050,8CZVJK5,Buy
1002390159,8CZVJK5,Sell
1002390357,8CZVJK5,Buy
1002390555,8CZVJK5,Sell
1002390654,8CZVJK5,Buy
1002391058,8CZVJK5,Sell
1002391157,8CZVJK5,Buy
1002391256,8CZVJK5,Sell
1002391553,8CZVJK5,Buy
1002391652,8CZVJK5,Sell
1002391850,8CZVJK5,Buy
1002391959,8CZVJK5,Sell
1002392411,8CZVJK5,Buy
1002392858,8CZVJK5,Sell
1002392957,8CZVJK5,Buy
1002393054,8CZVJK5,Sell
1002393252,8CZVJK5,Buy
1002393351,8CZVJK5,Sell
1002393658,8CZVJK5,Buy
1002394359,8CZVJK5,Sell
1002394656,8CZVJK5,Buy
1002394755,8CZVJK5,Sell
1002395059,8CZVJK5,Buy
1002395158,8CZVJK5,Sell
1002395257,8CZVJK5,Buy
1002395356,8CZVJK5,Sell
1002395455,8CZVJK5,Buy
1002395653,8CZVJK5,Sell
1002396552,8CZVJK5,Buy
1002397014,8CZVJK5,Sell
1002397113,8CZVJK5,Buy
1002397253,8CZVJK5,Sell
1002397352,8CZVJK5,Buy
1002397451,8CZVJK5,Sell
1002397550,8CZVJK5,Buy
1002397659,8CZVJK5,Sell
1002397758,8CZVJK5,Buy
1002397857,8CZVJK5,Sell
1002397956,8CZVJK5,Buy
1002398459,8CZVJK5,Sell
1002398558,8CZVJK5,Buy
1002399051,8CZVJK5,Sell
1002399259,8CZVJK5,Buy
1002399457,8CZVJK5,Sell
1002399952,8CZVJK5,Buy
1002400057,8CZVJK5,Sell
1002400156,8CZVJK5,Buy
1002400453,8CZVJK5,Sell
1002401055,8CZVJK5,Buy
1002401113,8CZVJK5,Sell
1002401352,8CZVJK5,Buy
1002401451,8CZVJK5,Sell
1002401857,8CZVJK5,Buy
1002401956,8CZVJK5,Sell
1002402053,8CZVJK5,Buy
1002402152,8CZVJK5,Sell
1002402251,8CZVJK5,Buy
1002402459,8CZVJK5,Sell
1002402657,8CZVJK5,Buy
1002402756,8CZVJK5,Sell
1002402855,8CZVJK5,Buy
1002402954,8CZVJK5,Sell
1002403150,8CZVJK5,Buy
1002403218,8CZVJK5,Sell
1002403416,8CZVJK5,Buy
1002403556,8CZVJK5,Sell
1002403655,8CZVJK5,Buy
1002403853,8CZVJK5,Sell
1002403952,8CZVJK5,Buy
1002404158,8CZVJK5,Sell
1002404257,8CZVJK5,Buy
1002404356,8CZVJK5,Sell
1002404554,8CZVJK5,Buy
1002404653,8CZVJK5,Sell
1002404711,8CZVJK5,Buy
1002404851,8CZVJK5,Sell
1002405452,8CZVJK5,Buy
1002405551,8CZVJK5,Sell
1002405619,8CZVJK5,Buy
1002405858,8CZVJK5,Sell
1002405957,8CZVJK5,Buy
1002406054,8CZVJK5,Sell
1002406153,8CZVJK5,Buy
1002406351,8CZVJK5,Sell
1002406658,8CZVJK5,Buy
1002406856,8CZVJK5,Sell
1002406955,8CZVJK5,Buy
1002407250,8CZVJK5,Sell
1002407359,8CZVJK5,Buy
1002408456,8CZVJK5,Sell
1002408555,8CZVJK5,Buy
1002408654,8CZVJK5,Sell
1002408852,8CZVJK5,Buy
1002408951,8CZVJK5,Sell
1002409157,8CZVJK5,Buy
1002409454,8CZVJK5,Sell
1002409553,8CZVJK5,Buy
1002409652,8CZVJK5,Sell
1002409751,8CZVJK5,Buy
1002409850,8CZVJK5,Sell
1002410452,8CZVJK5,Buy
1002410858,8CZVJK5,Sell
1002411351,8CZVJK5,Buy
1002411450,8CZVJK5,Sell
1002411559,8CZVJK5,Buy
1002411757,8CZVJK5,Sell
1002411856,8CZVJK5,Buy
1002411955,8CZVJK5,Sell
1002412052,8CZVJK5,Buy
1002412110,8CZVJK5,Sell
1002412854,8CZVJK5,Buy
1002412953,8CZVJK5,Sell
1002413050,8CZVJK5,Buy
1002413456,8CZVJK5,Sell
1002413555,8CZVJK5,Buy
1002413753,8CZVJK5,Sell
1002413852,8CZVJK5,Buy
1002413951,8CZVJK5,Sell
1002414157,8CZVJK5,Buy
1002414355,8CZVJK5,Sell
1002414454,8CZVJK5,Buy
1002414751,8CZVJK5,Sell
1002414959,8CZVJK5,Buy
1002415154,8CZVJK5,Sell
1002415253,8CZVJK5,Buy
1002415352,8CZVJK5,Sell
1002415550,8CZVJK5,Buy
1002416251,8CZVJK5,Sell
1002416350,8CZVJK5,Buy
1002416657,8CZVJK5,Sell
1002416756,8CZVJK5,Buy
1002416855,8CZVJK5,Sell
1002417150,8CZVJK5,Buy
1002417259,8CZVJK5,Sell
1002417358,8CZVJK5,Buy
1002417556,8CZVJK5,Sell
1002417655,8CZVJK5,Buy
1002417952,8CZVJK5,Sell
1002418257,8CZVJK5,Buy
1002418356,8CZVJK5,Sell
1002418455,8CZVJK5,Buy
1002418612,8CZVJK5,Sell
1002418752,8CZVJK5,Buy
1002418950,8CZVJK5,Sell
1002419552,8CZVJK5,Buy
1002419958,8CZVJK5,Sell
1002420857,8CZVJK5,Buy
1002420956,8CZVJK5,Sell
1002421152,8CZVJK5,Buy
1002421251,8CZVJK5,Sell
1002421350,8CZVJK5,Buy
1002421558,8CZVJK5,Sell
1002421756,8CZVJK5,Buy
1002422051,8CZVJK5,Sell
1002422150,8CZVJK5,Buy
1002422218,8CZVJK5,Sell
1002423059,8CZVJK5,Buy
1002423158,8CZVJK5,Sell
1002423257,8CZVJK5,Buy
1002423950,8CZVJK5,Sell
1002424057,8CZVJK5,Buy
1002424156,8CZVJK5,Sell
1002424255,8CZVJK5,Buy
1002424552,8CZVJK5,Sell
1002424651,8CZVJK5,Buy
1002425252,8CZVJK5,Sell
1002425310,8CZVJK5,Buy
1002425559,8CZVJK5,Sell
1002425757,8CZVJK5,Buy
1002425856,8CZVJK5,Sell
1002426052,8CZVJK5,Buy
1002426151,8CZVJK5,Sell
1002426250,8CZVJK5,Buy
1002426359,8CZVJK5,Sell
1002426458,8CZVJK5,Buy
1002426557,8CZVJK5,Sell
1002426953,8CZVJK5,Buy
1002427050,8CZVJK5,Sell
1002427159,8CZVJK5,Buy
1002427258,8CZVJK5,Sell
1002428355,8CZVJK5,Buy
1002428454,8CZVJK5,Sell
1002428553,8CZVJK5,Buy
1002428652,8CZVJK5,Sell
1002428959,8CZVJK5,Buy
1002429056,8CZVJK5,Sell
1002429858,8CZVJK5,Buy
1002430054,8CZVJK5,Sell
1002430153,8CZVJK5,Buy
1002430211,8CZVJK5,Sell
1002430310,8CZVJK5,Buy
1002430559,8CZVJK5,Sell
1002430658,8CZVJK5,Buy
1002430757,8CZVJK5,Sell
1002430955,8CZVJK5,Buy
1002431052,8CZVJK5,Sell
1002431250,8CZVJK5,Buy
1002431557,8CZVJK5,Sell
1002431755,8CZVJK5,Buy
1002431854,8CZVJK5,Sell
1002431953,8CZVJK5,Buy
1002432050,8CZVJK5,Sell
1002432258,8CZVJK5,Buy
1002432357,8CZVJK5,Sell
1002432555,8CZVJK5,Buy
1002432753,8CZVJK5,Sell
1002432852,8CZVJK5,Buy
1002433058,8CZVJK5,Sell
1002433157,8CZVJK5,Buy
1002433355,8CZVJK5,Sell
1002434353,8CZVJK5,Buy
1002434817,8CZVJK5,Sell
1002434957,8CZVJK5,Buy
1002435012,8CZVJK5,Sell
1002435558,8CZVJK5,Buy
1002435657,8CZVJK5,Sell
1002435756,8CZVJK5,Buy
1002435855,8CZVJK5,Sell
1002435954,8CZVJK5,Buy
1002436051,8CZVJK5,Sell
1002436358,8CZVJK5,Buy
1002436556,8CZVJK5,Sell
1002436614,8CZVJK5,Buy
1002436812,8CZVJK5,Sell
1002437455,8CZVJK5,Buy
1002437554,8CZVJK5,Sell
1002437752,8CZVJK5,Buy
1002437851,8CZVJK5,Sell
1002438057,8CZVJK5,Buy
1002438156,8CZVJK5,Sell
1002438354,8CZVJK5,Buy
1002438453,8CZVJK5,Sell
1002438552,8CZVJK5,Buy
1002439451,8CZVJK5,Sell
1002439659,8CZVJK5,Buy
1002439956,8CZVJK5,Sell
1002440053,8CZVJK5,Buy
1002440152,8CZVJK5,Sell
1002441150,8CZVJK5,Buy
1002441259,8CZVJK5,Sell
1002441358,8CZVJK5,Buy
1002441457,8CZVJK5,Sell
1002441556,8CZVJK5,Buy
1002441655,8CZVJK5,Sell
1002441754,8CZVJK5,Buy
1002441952,8CZVJK5,Sell
1002442059,8CZVJK5,Buy
1002442257,8CZVJK5,Sell
1002442653,8CZVJK5,Buy
1002442752,8CZVJK5,Sell
1002442950,8CZVJK5,Buy
1002443057,8CZVJK5,Sell
1002443255,8CZVJK5,Buy
1002443354,8CZVJK5,Sell
1002443453,8CZVJK5,Buy
1002443750,8CZVJK5,Sell
1002443859,8CZVJK5,Buy
1002443917,8CZVJK5,Sell
1002444154,8CZVJK5,Buy
1002444253,8CZVJK5,Sell
1002444352,8CZVJK5,Buy
1002444451,8CZVJK5,Sell
1002444659,8CZVJK5,Buy
1002444758,8CZVJK5,Sell
1002444857,8CZVJK5,Buy
1002445052,8CZVJK5,Sell
1002445151,8CZVJK5,Buy
1002445250,8CZVJK5,Sell
1002445557,8CZVJK5,Buy
1002446357,8CZVJK5,Sell
1002446555,8CZVJK5,Buy
1002446654,8CZVJK5,Sell
1002446852,8CZVJK5,Buy
1002447256,8CZVJK5,Sell
1002447751,8CZVJK5,Buy
1002448254,8CZVJK5,Sell
1002448551,8CZVJK5,Buy
1002448650,8CZVJK5,Sell
1002449559,8CZVJK5,Buy
1002449658,8CZVJK5,Sell
1002449856,8CZVJK5,Buy
1002449955,8CZVJK5,Sell
